signature,file,startline,startcol,endline,endcol,properties
Lsun/misc/Unsafe;->putIntVolatile(Ljava/lang/Object;JI)V,libcore/ojluni/annotations/hiddenapi/sun/misc/Unsafe.java,83,5,83,25,
Lsun/misc/Unsafe;->getLongVolatile(Ljava/lang/Object;J)J,libcore/ojluni/annotations/hiddenapi/sun/misc/Unsafe.java,86,5,86,25,
Lsun/misc/Unsafe;->putLongVolatile(Ljava/lang/Object;JJ)V,libcore/ojluni/annotations/hiddenapi/sun/misc/Unsafe.java,89,5,89,25,
Lsun/misc/Unsafe;->getObjectVolatile(Ljava/lang/Object;J)Ljava/lang/Object;,libcore/ojluni/annotations/hiddenapi/sun/misc/Unsafe.java,92,5,92,25,
Lsun/misc/Unsafe;->putObjectVolatile(Ljava/lang/Object;JLjava/lang/Object;)V,libcore/ojluni/annotations/hiddenapi/sun/misc/Unsafe.java,95,5,95,25,
Lsun/misc/Unsafe;->getInt(Ljava/lang/Object;J)I,libcore/ojluni/annotations/hiddenapi/sun/misc/Unsafe.java,99,5,99,25,
Lsun/misc/Unsafe;->putInt(Ljava/lang/Object;JI)V,libcore/ojluni/annotations/hiddenapi/sun/misc/Unsafe.java,102,5,102,25,
Lsun/misc/Unsafe;->putOrderedInt(Ljava/lang/Object;JI)V,libcore/ojluni/annotations/hiddenapi/sun/misc/Unsafe.java,105,5,105,25,
Lsun/misc/Unsafe;->getLong(Ljava/lang/Object;J)J,libcore/ojluni/annotations/hiddenapi/sun/misc/Unsafe.java,108,5,108,25,
Lsun/misc/Unsafe;->putLong(Ljava/lang/Object;JJ)V,libcore/ojluni/annotations/hiddenapi/sun/misc/Unsafe.java,111,5,111,25,
Lsun/misc/Unsafe;->putOrderedLong(Ljava/lang/Object;JJ)V,libcore/ojluni/annotations/hiddenapi/sun/misc/Unsafe.java,114,5,114,25,
Lsun/misc/Unsafe;->getObject(Ljava/lang/Object;J)Ljava/lang/Object;,libcore/ojluni/annotations/hiddenapi/sun/misc/Unsafe.java,117,5,117,25,
Lsun/misc/Unsafe;->putObject(Ljava/lang/Object;JLjava/lang/Object;)V,libcore/ojluni/annotations/hiddenapi/sun/misc/Unsafe.java,120,5,120,25,
Lsun/misc/Unsafe;->putOrderedObject(Ljava/lang/Object;JLjava/lang/Object;)V,libcore/ojluni/annotations/hiddenapi/sun/misc/Unsafe.java,123,5,123,25,
Lsun/misc/Unsafe;->getBoolean(Ljava/lang/Object;J)Z,libcore/ojluni/annotations/hiddenapi/sun/misc/Unsafe.java,127,5,127,25,
Lsun/misc/Unsafe;->putBoolean(Ljava/lang/Object;JZ)V,libcore/ojluni/annotations/hiddenapi/sun/misc/Unsafe.java,130,5,130,25,
Lsun/misc/Unsafe;->getByte(Ljava/lang/Object;J)B,libcore/ojluni/annotations/hiddenapi/sun/misc/Unsafe.java,133,5,133,25,
Lsun/misc/Unsafe;->putByte(Ljava/lang/Object;JB)V,libcore/ojluni/annotations/hiddenapi/sun/misc/Unsafe.java,136,5,136,25,
Lsun/misc/Unsafe;->getChar(Ljava/lang/Object;J)C,libcore/ojluni/annotations/hiddenapi/sun/misc/Unsafe.java,139,5,139,25,
Lsun/misc/Unsafe;->putChar(Ljava/lang/Object;JC)V,libcore/ojluni/annotations/hiddenapi/sun/misc/Unsafe.java,142,5,142,25,
Lsun/misc/Unsafe;->getShort(Ljava/lang/Object;J)S,libcore/ojluni/annotations/hiddenapi/sun/misc/Unsafe.java,145,5,145,25,
Lsun/misc/Unsafe;->putShort(Ljava/lang/Object;JS)V,libcore/ojluni/annotations/hiddenapi/sun/misc/Unsafe.java,148,5,148,25,
Lsun/misc/Unsafe;->getFloat(Ljava/lang/Object;J)F,libcore/ojluni/annotations/hiddenapi/sun/misc/Unsafe.java,151,5,151,25,
Lsun/misc/Unsafe;->putFloat(Ljava/lang/Object;JF)V,libcore/ojluni/annotations/hiddenapi/sun/misc/Unsafe.java,154,5,154,25,
Lsun/misc/Unsafe;->getDouble(Ljava/lang/Object;J)D,libcore/ojluni/annotations/hiddenapi/sun/misc/Unsafe.java,157,5,157,25,
Lsun/misc/Unsafe;->putDouble(Ljava/lang/Object;JD)V,libcore/ojluni/annotations/hiddenapi/sun/misc/Unsafe.java,160,5,160,25,
Lsun/misc/Unsafe;->park(ZJ)V,libcore/ojluni/annotations/hiddenapi/sun/misc/Unsafe.java,163,5,163,25,
Lsun/misc/Unsafe;->unpark(Ljava/lang/Object;)V,libcore/ojluni/annotations/hiddenapi/sun/misc/Unsafe.java,168,5,168,25,
Lsun/misc/Unsafe;->allocateInstance(Ljava/lang/Class;)Ljava/lang/Object;,libcore/ojluni/annotations/hiddenapi/sun/misc/Unsafe.java,173,5,173,25,
Lsun/misc/Unsafe;->addressSize()I,libcore/ojluni/annotations/hiddenapi/sun/misc/Unsafe.java,176,5,176,25,
Lsun/misc/Unsafe;->pageSize()I,libcore/ojluni/annotations/hiddenapi/sun/misc/Unsafe.java,179,5,179,25,
Lsun/misc/Unsafe;->allocateMemory(J)J,libcore/ojluni/annotations/hiddenapi/sun/misc/Unsafe.java,182,5,182,25,
Lsun/misc/Unsafe;->freeMemory(J)V,libcore/ojluni/annotations/hiddenapi/sun/misc/Unsafe.java,185,5,185,25,
Lsun/misc/Unsafe;->setMemory(JJB)V,libcore/ojluni/annotations/hiddenapi/sun/misc/Unsafe.java,188,5,188,25,
Lsun/misc/Unsafe;->getByte(J)B,libcore/ojluni/annotations/hiddenapi/sun/misc/Unsafe.java,191,5,191,25,
Lsun/misc/Unsafe;->putByte(JB)V,libcore/ojluni/annotations/hiddenapi/sun/misc/Unsafe.java,194,5,194,25,
Lsun/misc/Unsafe;->getShort(J)S,libcore/ojluni/annotations/hiddenapi/sun/misc/Unsafe.java,197,5,197,25,
Lsun/misc/Unsafe;->putShort(JS)V,libcore/ojluni/annotations/hiddenapi/sun/misc/Unsafe.java,200,5,200,25,
Lsun/misc/Unsafe;->getChar(J)C,libcore/ojluni/annotations/hiddenapi/sun/misc/Unsafe.java,203,5,203,25,
Lsun/misc/Unsafe;->putChar(JC)V,libcore/ojluni/annotations/hiddenapi/sun/misc/Unsafe.java,206,5,206,25,
Lsun/misc/Unsafe;->getInt(J)I,libcore/ojluni/annotations/hiddenapi/sun/misc/Unsafe.java,209,5,209,25,
Lsun/misc/Unsafe;->putInt(JI)V,libcore/ojluni/annotations/hiddenapi/sun/misc/Unsafe.java,212,5,212,25,
Lsun/misc/Unsafe;->getLong(J)J,libcore/ojluni/annotations/hiddenapi/sun/misc/Unsafe.java,215,5,215,25,
Lsun/misc/Unsafe;->putLong(JJ)V,libcore/ojluni/annotations/hiddenapi/sun/misc/Unsafe.java,218,5,218,25,
Lsun/misc/Unsafe;->getFloat(J)F,libcore/ojluni/annotations/hiddenapi/sun/misc/Unsafe.java,221,5,221,25,
Lsun/misc/Unsafe;->putFloat(JF)V,libcore/ojluni/annotations/hiddenapi/sun/misc/Unsafe.java,224,5,224,25,
Lsun/misc/Unsafe;->getDouble(J)D,libcore/ojluni/annotations/hiddenapi/sun/misc/Unsafe.java,227,5,227,25,
Lsun/misc/Unsafe;->putDouble(JD)V,libcore/ojluni/annotations/hiddenapi/sun/misc/Unsafe.java,230,5,230,25,
Lsun/misc/Unsafe;->copyMemoryToPrimitiveArray(JLjava/lang/Object;JJ)V,libcore/ojluni/annotations/hiddenapi/sun/misc/Unsafe.java,233,5,233,69,maxTargetSdk=30&trackingBug=170729553L
Lsun/misc/Unsafe;->copyMemoryFromPrimitiveArray(Ljava/lang/Object;JJJ)V,libcore/ojluni/annotations/hiddenapi/sun/misc/Unsafe.java,237,5,237,69,maxTargetSdk=30&trackingBug=170729553L
Lsun/misc/Unsafe;->copyMemory(JJJ)V,libcore/ojluni/annotations/hiddenapi/sun/misc/Unsafe.java,241,5,241,25,
Lsun/misc/Unsafe;->getAndAddInt(Ljava/lang/Object;JI)I,libcore/ojluni/annotations/hiddenapi/sun/misc/Unsafe.java,244,5,244,69,maxTargetSdk=30&trackingBug=170729553L
Lsun/misc/Unsafe;->getAndAddLong(Ljava/lang/Object;JJ)J,libcore/ojluni/annotations/hiddenapi/sun/misc/Unsafe.java,249,5,249,69,maxTargetSdk=30&trackingBug=170729553L
Lsun/misc/Unsafe;->getAndSetInt(Ljava/lang/Object;JI)I,libcore/ojluni/annotations/hiddenapi/sun/misc/Unsafe.java,254,5,254,69,maxTargetSdk=30&trackingBug=170729553L
Lsun/misc/Unsafe;->getAndSetLong(Ljava/lang/Object;JJ)J,libcore/ojluni/annotations/hiddenapi/sun/misc/Unsafe.java,259,5,259,69,maxTargetSdk=30&trackingBug=170729553L
Lsun/misc/Unsafe;->getAndSetObject(Ljava/lang/Object;JLjava/lang/Object;)Ljava/lang/Object;,libcore/ojluni/annotations/hiddenapi/sun/misc/Unsafe.java,264,5,264,25,
Lsun/misc/Unsafe;->loadFence()V,libcore/ojluni/annotations/hiddenapi/sun/misc/Unsafe.java,270,5,270,25,
Lsun/misc/Unsafe;->storeFence()V,libcore/ojluni/annotations/hiddenapi/sun/misc/Unsafe.java,273,5,273,25,
Lsun/misc/Unsafe;->fullFence()V,libcore/ojluni/annotations/hiddenapi/sun/misc/Unsafe.java,276,5,276,25,
Lsun/misc/Unsafe;->INVALID_FIELD_OFFSET:I,libcore/ojluni/annotations/hiddenapi/sun/misc/Unsafe.java,279,5,279,69,maxTargetSdk=30&trackingBug=170729553L
Lsun/misc/Unsafe;->THE_ONE:Lsun/misc/Unsafe;,libcore/ojluni/annotations/hiddenapi/sun/misc/Unsafe.java,282,5,282,25,
Lsun/misc/Unsafe;->theUnsafe:Lsun/misc/Unsafe;,libcore/ojluni/annotations/hiddenapi/sun/misc/Unsafe.java,288,5,288,25,
Lsun/misc/VM;->maxDirectMemory()J,libcore/ojluni/annotations/hiddenapi/sun/misc/VM.java,86,5,86,51,
Lsun/net/ftp/FtpClient;-><init>()V,libcore/ojluni/annotations/hiddenapi/sun/net/ftp/FtpClient.java,34,5,34,51,
Lsun/net/util/IPAddressUtil;->isIPv4LiteralAddress(Ljava/lang/String;)Z,libcore/ojluni/annotations/hiddenapi/sun/net/util/IPAddressUtil.java,43,5,43,95,maxTargetSdk=30&trackingBug=170729553L
Lsun/net/util/IPAddressUtil;->isIPv6LiteralAddress(Ljava/lang/String;)Z,libcore/ojluni/annotations/hiddenapi/sun/net/util/IPAddressUtil.java,48,5,48,95,maxTargetSdk=30&trackingBug=170729553L
Lsun/net/www/MessageHeader;-><init>()V,libcore/ojluni/annotations/hiddenapi/sun/net/www/MessageHeader.java,38,5,38,51,
Lsun/net/www/MessageHeader;-><init>(Ljava/io/InputStream;)V,libcore/ojluni/annotations/hiddenapi/sun/net/www/MessageHeader.java,43,5,43,51,
Lsun/net/www/MessageHeader;->findValue(Ljava/lang/String;)Ljava/lang/String;,libcore/ojluni/annotations/hiddenapi/sun/net/www/MessageHeader.java,56,5,56,51,
Lsun/net/www/MessageHeader;->print(Ljava/io/PrintStream;)V,libcore/ojluni/annotations/hiddenapi/sun/net/www/MessageHeader.java,102,5,102,51,
Lsun/net/www/MessageHeader;->add(Ljava/lang/String;Ljava/lang/String;)V,libcore/ojluni/annotations/hiddenapi/sun/net/www/MessageHeader.java,107,5,107,51,
Lsun/net/www/MessageHeader;->prepend(Ljava/lang/String;Ljava/lang/String;)V,libcore/ojluni/annotations/hiddenapi/sun/net/www/MessageHeader.java,112,5,112,51,
Lsun/net/www/MessageHeader;->set(Ljava/lang/String;Ljava/lang/String;)V,libcore/ojluni/annotations/hiddenapi/sun/net/www/MessageHeader.java,129,5,129,51,
Lsun/net/www/ParseUtil;->encodePath(Ljava/lang/String;Z)Ljava/lang/String;,libcore/ojluni/annotations/hiddenapi/sun/net/www/ParseUtil.java,40,5,40,51,
Lsun/net/www/ParseUtil;->decode(Ljava/lang/String;)Ljava/lang/String;,libcore/ojluni/annotations/hiddenapi/sun/net/www/ParseUtil.java,53,5,53,51,
Lsun/net/www/ParseUtil;->fileToEncodedURL(Ljava/io/File;)Ljava/net/URL;,libcore/ojluni/annotations/hiddenapi/sun/net/www/ParseUtil.java,62,5,62,51,
Lsun/net/www/URLConnection;-><init>(Ljava/net/URL;)V,libcore/ojluni/annotations/hiddenapi/sun/net/www/URLConnection.java,31,5,31,95,maxTargetSdk=30&trackingBug=170729553L
Lsun/net/www/URLConnection;->setProperties(Lsun/net/www/MessageHeader;)V,libcore/ojluni/annotations/hiddenapi/sun/net/www/URLConnection.java,41,5,41,95,maxTargetSdk=30&trackingBug=170729553L
Lsun/nio/ch/DirectBuffer;->address()J,libcore/ojluni/annotations/hiddenapi/sun/nio/ch/DirectBuffer.java,33,5,33,25,
Lsun/nio/ch/DirectBuffer;->cleaner()Lsun/misc/Cleaner;,libcore/ojluni/annotations/hiddenapi/sun/nio/ch/DirectBuffer.java,38,5,38,25,
Lsun/nio/ch/FileChannelImpl;->unmap0(JJ)I,libcore/ojluni/annotations/hiddenapi/sun/nio/ch/FileChannelImpl.java,210,5,210,51,
Lsun/nio/ch/SelectorImpl;->publicSelectedKeys:Ljava/util/Set;,libcore/ojluni/annotations/hiddenapi/sun/nio/ch/SelectorImpl.java,97,5,97,51,
Lsun/nio/ch/SelectorImpl;->selectedKeys:Ljava/util/Set;,libcore/ojluni/annotations/hiddenapi/sun/nio/ch/SelectorImpl.java,100,5,100,51,
Lsun/nio/cs/HistoricallyNamedCharset;->historicalName()Ljava/lang/String;,libcore/ojluni/annotations/hiddenapi/sun/nio/cs/HistoricallyNamedCharset.java,31,5,31,51,
Lsun/nio/cs/ThreadLocalCoders;->decoderFor(Ljava/lang/Object;)Ljava/nio/charset/CharsetDecoder;,libcore/ojluni/annotations/hiddenapi/sun/nio/cs/ThreadLocalCoders.java,35,5,35,51,
Lsun/nio/fs/BasicFileAttributesHolder;->get()Ljava/nio/file/attribute/BasicFileAttributes;,libcore/ojluni/annotations/hiddenapi/sun/nio/fs/BasicFileAttributesHolder.java,31,5,31,95,maxTargetSdk=30&trackingBug=170729553L
Lsun/reflect/Reflection;->ensureMemberAccess(Ljava/lang/Class;Ljava/lang/Class;Ljava/lang/Object;I)V,libcore/ojluni/annotations/hiddenapi/sun/reflect/Reflection.java,41,5,41,51,
Lsun/reflect/Reflection;->isSubclassOf(Ljava/lang/Class;Ljava/lang/Class;)Z,libcore/ojluni/annotations/hiddenapi/sun/reflect/Reflection.java,71,5,71,51,
Lsun/reflect/misc/ReflectUtil;->isSubclassOf(Ljava/lang/Class;Ljava/lang/Class;)Z,libcore/ojluni/annotations/hiddenapi/sun/reflect/misc/ReflectUtil.java,56,5,56,51,
Lsun/reflect/misc/ReflectUtil;->checkPackageAccess(Ljava/lang/Class;)V,libcore/ojluni/annotations/hiddenapi/sun/reflect/misc/ReflectUtil.java,61,5,61,51,
Lsun/reflect/misc/ReflectUtil;->checkPackageAccess(Ljava/lang/String;)V,libcore/ojluni/annotations/hiddenapi/sun/reflect/misc/ReflectUtil.java,66,5,66,51,
Lsun/reflect/misc/ReflectUtil;->isPackageAccessible(Ljava/lang/Class;)Z,libcore/ojluni/annotations/hiddenapi/sun/reflect/misc/ReflectUtil.java,71,5,71,51,
Lsun/security/action/GetBooleanAction;-><init>(Ljava/lang/String;)V,libcore/ojluni/annotations/hiddenapi/sun/security/action/GetBooleanAction.java,31,5,31,51,
Lsun/security/action/GetIntegerAction;-><init>(Ljava/lang/String;I)V,libcore/ojluni/annotations/hiddenapi/sun/security/action/GetIntegerAction.java,35,5,35,51,
Lsun/security/action/GetPropertyAction;-><init>(Ljava/lang/String;)V,libcore/ojluni/annotations/hiddenapi/sun/security/action/GetPropertyAction.java,31,5,31,51,
Lsun/security/action/GetPropertyAction;-><init>(Ljava/lang/String;Ljava/lang/String;)V,libcore/ojluni/annotations/hiddenapi/sun/security/action/GetPropertyAction.java,36,5,36,51,
Lsun/security/jca/GetInstance$Instance;->impl:Ljava/lang/Object;,libcore/ojluni/annotations/hiddenapi/sun/security/jca/GetInstance.java,159,9,159,99,maxTargetSdk=30&trackingBug=170729553L
Lsun/security/jca/GetInstance$Instance;->provider:Ljava/security/Provider;,libcore/ojluni/annotations/hiddenapi/sun/security/jca/GetInstance.java,165,9,165,99,maxTargetSdk=30&trackingBug=170729553L
Lsun/security/jca/GetInstance;->getInstance(Ljava/lang/String;Ljava/lang/Class;Ljava/lang/String;Ljava/lang/Object;)Lsun/security/jca/GetInstance$Instance;,libcore/ojluni/annotations/hiddenapi/sun/security/jca/GetInstance.java,78,5,78,95,maxTargetSdk=30&trackingBug=170729553L
Lsun/security/jca/GetInstance;->getInstance(Ljava/lang/String;Ljava/lang/Class;Ljava/lang/String;Ljava/lang/Object;Ljava/lang/String;)Lsun/security/jca/GetInstance$Instance;,libcore/ojluni/annotations/hiddenapi/sun/security/jca/GetInstance.java,97,5,97,95,maxTargetSdk=30&trackingBug=170729553L
Lsun/security/jca/GetInstance;->getInstance(Ljava/lang/String;Ljava/lang/Class;Ljava/lang/String;Ljava/lang/Object;Ljava/security/Provider;)Lsun/security/jca/GetInstance$Instance;,libcore/ojluni/annotations/hiddenapi/sun/security/jca/GetInstance.java,117,5,117,95,maxTargetSdk=30&trackingBug=170729553L
Lsun/security/jca/JCAUtil;->getSecureRandom()Ljava/security/SecureRandom;,libcore/ojluni/annotations/hiddenapi/sun/security/jca/JCAUtil.java,42,5,42,95,maxTargetSdk=30&trackingBug=170729553L
Lsun/security/jca/ProviderConfig;->hasArgument()Z,libcore/ojluni/annotations/hiddenapi/sun/security/jca/ProviderConfig.java,50,5,50,95,maxTargetSdk=30&trackingBug=170729553L
Lsun/security/jca/ProviderConfig;->disableLoad()V,libcore/ojluni/annotations/hiddenapi/sun/security/jca/ProviderConfig.java,59,5,59,95,maxTargetSdk=30&trackingBug=170729553L
Lsun/security/jca/ProviderConfig;->CL_STRING:[Ljava/lang/Class;,libcore/ojluni/annotations/hiddenapi/sun/security/jca/ProviderConfig.java,97,5,97,95,maxTargetSdk=30&trackingBug=170729553L
Lsun/security/jca/ProviderConfig;->argument:Ljava/lang/String;,libcore/ojluni/annotations/hiddenapi/sun/security/jca/ProviderConfig.java,110,5,110,95,maxTargetSdk=30&trackingBug=170729553L
Lsun/security/jca/ProviderList;->getService(Ljava/lang/String;Ljava/lang/String;)Ljava/security/Provider$Service;,libcore/ojluni/annotations/hiddenapi/sun/security/jca/ProviderList.java,109,5,109,51,
Lsun/security/jca/Providers;->startJarVerification()Ljava/lang/Object;,libcore/ojluni/annotations/hiddenapi/sun/security/jca/Providers.java,41,5,41,95,maxTargetSdk=30&trackingBug=170729553L
Lsun/security/jca/Providers;->stopJarVerification(Ljava/lang/Object;)V,libcore/ojluni/annotations/hiddenapi/sun/security/jca/Providers.java,46,5,46,95,maxTargetSdk=30&trackingBug=170729553L
Lsun/security/jca/Providers;->getProviderList()Lsun/security/jca/ProviderList;,libcore/ojluni/annotations/hiddenapi/sun/security/jca/Providers.java,51,5,51,51,
Lsun/security/pkcs/ContentInfo;-><init>(Lsun/security/util/ObjectIdentifier;Lsun/security/util/DerValue;)V,libcore/ojluni/annotations/hiddenapi/sun/security/pkcs/ContentInfo.java,34,5,34,51,
Lsun/security/pkcs/ContentInfo;-><init>([B)V,libcore/ojluni/annotations/hiddenapi/sun/security/pkcs/ContentInfo.java,40,5,40,51,
Lsun/security/pkcs/ContentInfo;->getData()[B,libcore/ojluni/annotations/hiddenapi/sun/security/pkcs/ContentInfo.java,63,5,63,51,
Lsun/security/pkcs/ContentInfo;->encode(Lsun/security/util/DerOutputStream;)V,libcore/ojluni/annotations/hiddenapi/sun/security/pkcs/ContentInfo.java,68,5,68,51,
Lsun/security/pkcs/ContentInfo;->DATA_OID:Lsun/security/util/ObjectIdentifier;,libcore/ojluni/annotations/hiddenapi/sun/security/pkcs/ContentInfo.java,81,5,81,51,
Lsun/security/pkcs/PKCS7;-><init>([B)V,libcore/ojluni/annotations/hiddenapi/sun/security/pkcs/PKCS7.java,47,5,47,51,
Lsun/security/pkcs/PKCS7;-><init>([Lsun/security/x509/AlgorithmId;Lsun/security/pkcs/ContentInfo;[Ljava/security/cert/X509Certificate;[Ljava/security/cert/X509CRL;[Lsun/security/pkcs/SignerInfo;)V,libcore/ojluni/annotations/hiddenapi/sun/security/pkcs/PKCS7.java,52,5,52,51,
Lsun/security/pkcs/PKCS7;-><init>([Lsun/security/x509/AlgorithmId;Lsun/security/pkcs/ContentInfo;[Ljava/security/cert/X509Certificate;[Lsun/security/pkcs/SignerInfo;)V,libcore/ojluni/annotations/hiddenapi/sun/security/pkcs/PKCS7.java,62,5,62,51,
Lsun/security/pkcs/PKCS7;->encodeSignedData(Ljava/io/OutputStream;)V,libcore/ojluni/annotations/hiddenapi/sun/security/pkcs/PKCS7.java,96,5,96,51,
Lsun/security/pkcs/PKCS7;->verify(Lsun/security/pkcs/SignerInfo;[B)Lsun/security/pkcs/SignerInfo;,libcore/ojluni/annotations/hiddenapi/sun/security/pkcs/PKCS7.java,105,5,105,51,
Lsun/security/pkcs/PKCS7;->verify([B)[Lsun/security/pkcs/SignerInfo;,libcore/ojluni/annotations/hiddenapi/sun/security/pkcs/PKCS7.java,118,5,118,51,
Lsun/security/pkcs/PKCS7;->getContentInfo()Lsun/security/pkcs/ContentInfo;,libcore/ojluni/annotations/hiddenapi/sun/security/pkcs/PKCS7.java,137,5,137,51,
Lsun/security/pkcs/PKCS7;->getCertificates()[Ljava/security/cert/X509Certificate;,libcore/ojluni/annotations/hiddenapi/sun/security/pkcs/PKCS7.java,142,5,142,51,
Lsun/security/pkcs/PKCS7;->getSignerInfos()[Lsun/security/pkcs/SignerInfo;,libcore/ojluni/annotations/hiddenapi/sun/security/pkcs/PKCS7.java,151,5,151,51,
Lsun/security/pkcs/PKCS8Key;-><init>()V,libcore/ojluni/annotations/hiddenapi/sun/security/pkcs/PKCS8Key.java,35,5,35,51,
Lsun/security/pkcs/PKCS8Key;->algid:Lsun/security/x509/AlgorithmId;,libcore/ojluni/annotations/hiddenapi/sun/security/pkcs/PKCS8Key.java,118,5,118,51,
Lsun/security/pkcs/PKCS8Key;->encodedKey:[B,libcore/ojluni/annotations/hiddenapi/sun/security/pkcs/PKCS8Key.java,120,5,120,51,
Lsun/security/pkcs/PKCS8Key;->key:[B,libcore/ojluni/annotations/hiddenapi/sun/security/pkcs/PKCS8Key.java,122,5,122,51,
Lsun/security/pkcs/PKCS9Attribute;-><init>(Lsun/security/util/ObjectIdentifier;Ljava/lang/Object;)V,libcore/ojluni/annotations/hiddenapi/sun/security/pkcs/PKCS9Attribute.java,32,5,32,51,
Lsun/security/pkcs/PKCS9Attribute;-><init>(Ljava/lang/String;Ljava/lang/Object;)V,libcore/ojluni/annotations/hiddenapi/sun/security/pkcs/PKCS9Attribute.java,38,5,38,51,
Lsun/security/pkcs/PKCS9Attribute;-><init>(Lsun/security/util/DerValue;)V,libcore/ojluni/annotations/hiddenapi/sun/security/pkcs/PKCS9Attribute.java,44,5,44,51,
Lsun/security/pkcs/PKCS9Attribute;->derEncode(Ljava/io/OutputStream;)V,libcore/ojluni/annotations/hiddenapi/sun/security/pkcs/PKCS9Attribute.java,54,5,54,51,
Lsun/security/pkcs/PKCS9Attribute;->getValue()Ljava/lang/Object;,libcore/ojluni/annotations/hiddenapi/sun/security/pkcs/PKCS9Attribute.java,63,5,63,51,
Lsun/security/pkcs/PKCS9Attribute;->getOID()Lsun/security/util/ObjectIdentifier;,libcore/ojluni/annotations/hiddenapi/sun/security/pkcs/PKCS9Attribute.java,72,5,72,51,
Lsun/security/pkcs/PKCS9Attribute;->CONTENT_TYPE_OID:Lsun/security/util/ObjectIdentifier;,libcore/ojluni/annotations/hiddenapi/sun/security/pkcs/PKCS9Attribute.java,119,5,119,51,
Lsun/security/pkcs/PKCS9Attribute;->EMAIL_ADDRESS_OID:Lsun/security/util/ObjectIdentifier;,libcore/ojluni/annotations/hiddenapi/sun/security/pkcs/PKCS9Attribute.java,136,5,136,51,
Lsun/security/pkcs/PKCS9Attribute;->MESSAGE_DIGEST_OID:Lsun/security/util/ObjectIdentifier;,libcore/ojluni/annotations/hiddenapi/sun/security/pkcs/PKCS9Attribute.java,170,5,170,51,
Lsun/security/pkcs/PKCS9Attribute;->SIGNING_TIME_OID:Lsun/security/util/ObjectIdentifier;,libcore/ojluni/annotations/hiddenapi/sun/security/pkcs/PKCS9Attribute.java,223,5,223,51,
Lsun/security/pkcs/PKCS9Attributes;-><init>(Lsun/security/util/DerInputStream;)V,libcore/ojluni/annotations/hiddenapi/sun/security/pkcs/PKCS9Attributes.java,39,5,39,51,
Lsun/security/pkcs/PKCS9Attributes;-><init>(Lsun/security/util/DerInputStream;Z)V,libcore/ojluni/annotations/hiddenapi/sun/security/pkcs/PKCS9Attributes.java,44,5,44,51,
Lsun/security/pkcs/PKCS9Attributes;-><init>([Lsun/security/pkcs/PKCS9Attribute;)V,libcore/ojluni/annotations/hiddenapi/sun/security/pkcs/PKCS9Attributes.java,50,5,50,51,
Lsun/security/pkcs/PKCS9Attributes;->encode(BLjava/io/OutputStream;)V,libcore/ojluni/annotations/hiddenapi/sun/security/pkcs/PKCS9Attributes.java,60,5,60,51,
Lsun/security/pkcs/PKCS9Attributes;->getDerEncoding()[B,libcore/ojluni/annotations/hiddenapi/sun/security/pkcs/PKCS9Attributes.java,69,5,69,51,
Lsun/security/pkcs/PKCS9Attributes;->getAttribute(Ljava/lang/String;)Lsun/security/pkcs/PKCS9Attribute;,libcore/ojluni/annotations/hiddenapi/sun/security/pkcs/PKCS9Attributes.java,78,5,78,95,maxTargetSdk=30&trackingBug=170729553L
Lsun/security/pkcs/PKCS9Attributes;->getAttributeValue(Lsun/security/util/ObjectIdentifier;)Ljava/lang/Object;,libcore/ojluni/annotations/hiddenapi/sun/security/pkcs/PKCS9Attributes.java,87,5,87,51,
Lsun/security/pkcs/ParsingException;-><init>(Ljava/lang/String;)V,libcore/ojluni/annotations/hiddenapi/sun/security/pkcs/ParsingException.java,40,5,40,51,
Lsun/security/pkcs/SignerInfo;-><init>(Lsun/security/x509/X500Name;Ljava/math/BigInteger;Lsun/security/x509/AlgorithmId;Lsun/security/x509/AlgorithmId;[B)V,libcore/ojluni/annotations/hiddenapi/sun/security/pkcs/SignerInfo.java,37,5,37,51,
Lsun/security/pkcs/SignerInfo;-><init>(Lsun/security/x509/X500Name;Ljava/math/BigInteger;Lsun/security/x509/AlgorithmId;Lsun/security/pkcs/PKCS9Attributes;Lsun/security/x509/AlgorithmId;[BLsun/security/pkcs/PKCS9Attributes;)V,libcore/ojluni/annotations/hiddenapi/sun/security/pkcs/SignerInfo.java,47,5,47,51,
Lsun/security/pkcs/SignerInfo;->getCertificate(Lsun/security/pkcs/PKCS7;)Ljava/security/cert/X509Certificate;,libcore/ojluni/annotations/hiddenapi/sun/security/pkcs/SignerInfo.java,77,5,77,51,
Lsun/security/pkcs/SignerInfo;->getCertificateChain(Lsun/security/pkcs/PKCS7;)Ljava/util/ArrayList;,libcore/ojluni/annotations/hiddenapi/sun/security/pkcs/SignerInfo.java,83,5,83,51,
Lsun/security/pkcs/SignerInfo;->getDigestAlgorithmId()Lsun/security/x509/AlgorithmId;,libcore/ojluni/annotations/hiddenapi/sun/security/pkcs/SignerInfo.java,118,5,118,51,
Lsun/security/pkcs/SignerInfo;->getDigestEncryptionAlgorithmId()Lsun/security/x509/AlgorithmId;,libcore/ojluni/annotations/hiddenapi/sun/security/pkcs/SignerInfo.java,127,5,127,51,
Lsun/security/pkcs/SignerInfo;->getEncryptedDigest()[B,libcore/ojluni/annotations/hiddenapi/sun/security/pkcs/SignerInfo.java,132,5,132,95,maxTargetSdk=30&trackingBug=170729553L
